tf,CK0562_CS_Bminus_ni_2_S1,CK0563_CS_Bminus_ni_3_S2,CK0564_CS_Bminus_inf_1_S3,CK0565_CS_Bminus_inf_2_S4,CK0566_CS_Bminus_inf_3_S5,CK0567_CS_Bplus_inf_1_S6,CK0568_CS_Bplus_inf_2_S7,CK0569_CS_Bplus_inf_3_S8,CK0570_CS_Ctrl_ni_1_S9,CK0571_CS_Ctrl_ni_2_S10,CK0572_CS_Ctrl_inf_1_S11,CK0573_CS_Ctrl_inf_2_S12
AHR,-2.9226108931818815,-0.5498346700042681,-0.4773453140875733,2.4787875977998834,-2.7821593826385462,1.2324906373889064,0.15810185215230316,1.0758668063810657,1.335571388211579,-4.800996420284436,1.7523630880199084,3.628376697537914
AR,1.5808770059120807,-3.413021834855718,0.24416633951244215,4.985539657223778,-2.7686969694183974,-0.3792762546231725,-4.432353577776192,-0.6714049929734328,-0.07078299409124164,0.2772641134283978,2.0049264601732473,0.9612661608225205
ARID1A,-2.5214454756555322,-0.2760441557143771,2.0255700215055845,3.663219347452019,-1.93416017622065,1.2340715942254794,0.19742333518654645,1.9321558010522613,1.2377471540403595,-5.148360440213582,-1.1530067581886712,0.5270371407008373
ARID1B,-1.628569907600516,0.6186507412763115,1.7244521404261335,2.996812330696119,-4.090575016497337,1.826547184441285,0.9555738827453272,2.0823188810046855,0.8376138723108321,-5.3930756982549735,-0.8116164048206377,0.32613875359337313
ARID2,-0.5811349235177076,1.017712048556775,1.0135456219460053,3.422978279843883,-5.321251813795154,1.8937191431588563,0.5379625708210526,0.7518689977579069,0.8291723639656068,-3.3639657055347136,-1.2304279029052376,0.36583017903174575
ARID3A,-1.86152741596675,1.5104327632039207,1.9789662672270685,1.9182976468676411,-0.7981058215885387,-0.22791758767663178,-1.250079643552079,0.04901681036182966,1.0869318541992858,-3.5505185349448762,0.64887289476135,0.5400242261524086
ARNT,-2.738547048788258,-1.3644963522815485,-0.1494704192173692,2.716358736015257,-4.531959572841125,1.69882844404168,0.5351215440015087,1.7862126701774805,2.916027343243545,-4.27968501398727,0.24993383345309622,3.6086350426564957
ARNTL,-1.1226039075674736,-0.30988298975602435,2.6144982758728275,1.2073451290968011,-0.21805608839045426,0.39437077198442294,-0.6510910963030594,-1.0186176035539058,0.30670049330639926,-1.5480235728523355,0.7766711980617936,-0.8617533611013117
ASCL1,-3.4834654814277175,0.37260465498836487,0.7068785411335136,-0.06595560630850936,-1.8001969903374433,0.537523608164206,0.3790721009609979,2.9129967780309998,2.3706819020077674,-5.012929673665522,1.1576743425954874,2.706549469284805
ATF1,-1.6670921213444372,0.4311555644371365,-2.355588944593737,-0.3062518361976291,-0.7191300088578151,-0.0473954724872613,-1.7904548084608032,0.7850455542741452,1.4468173557664241,1.6590714183729263,1.8201449127084735,1.4943059839377646
ATF2,0.9786791933895825,-1.4746328624917437,0.4170264990212817,0.6132297524940383,-2.1540998790494745,0.45140282604705884,-1.3207099167436451,-0.5398379273072189,0.6905584527886711,0.5032568664125764,0.5505813051655166,0.337234424367775
ATF3,1.8671672565414354,1.4577443400581827,-1.7543685393424713,-3.533769198504523,1.8422784957956724,-0.7863218239756502,1.6117968053253526,-1.0676366042680345,-1.0012873668776539,3.369325953449251,-1.5146784578456824,-0.12288715988474394
ATF4,1.7847559582064325,-0.3157135390211546,-0.8637046311396448,1.8335377167509648,0.1075016754545959,-1.8633274864743334,-1.7477331252424584,-1.2975386579152357,0.849357413374515,0.7878300250744781,0.45340647690525226,-0.7803496692873154
ATF6,-2.1103379559765973,-2.2885524219362936,-0.831129257614843,0.2710740977826061,-1.4297986770989808,0.08223447055091862,-2.594083384689048,-0.37931740072898834,2.2337203274360014,2.041811334179217,2.5814307490649733,2.7057085383205832
ATF7,-2.127639786542055,-0.2644781404437716,1.7441249443027522,2.152516181410475,-3.0244461666723637,1.1158118723439283,-0.01901647518399803,2.115202082596703,2.886732279974513,-5.107659322839146,-0.5765857497772964,0.8326714325875025
BACH1,-1.6143372382463872,-1.4021974333575131,0.4794184900790265,1.8703741214150749,-1.267091428378375,1.633466150798483,0.15992112805594924,1.3208546004498363,0.4603058203548855,-2.3162209172022243,0.2917686354130339,-0.3528249503034752
BACH2,-0.355253534039473,-0.3991747447506337,-0.32907504769847074,2.280025972744295,-3.2232705295518307,1.5818954409053159,-1.5914053803580746,-0.14147909337311054,1.004832983773621,-0.8388676123035541,-0.09428950859705419,0.9926486813444296
BATF,-2.424800094131309,-1.8042066307177866,-0.27930609826244396,2.2015081002140695,-2.3069481522515893,0.37274466163707737,-1.1992906153621743,-1.622441832021793,2.3256680986779474,-0.8664987533835525,2.1376187807281695,4.51239010810577
BCL11A,-0.4191373331803181,-0.7267448060292637,-0.4999611316532392,-0.07170194579106925,-0.46098878916370656,0.7954108596423395,-0.5946514474808728,1.0246597312369359,1.275554880536834,-2.2082486950528577,0.46274101523510186,1.6476811535523455
BCL3,0.11320786302066152,-2.8586668726404914,2.230429030591582,1.7569748122691151,-2.326542147832258,-0.1846229425375414,-4.089293887496892,-0.04341254286081534,1.3096114776856709,-2.2812889098338855,3.2546712000383,1.58099196051346
BCL6,0.6391200869246327,0.8778510981586771,0.06323975917279051,-1.1223590888453385,1.7752703563865906,0.5127201248267916,0.4772370170284389,-1.8071126287777144,-1.5753777915375344,3.633240882143416,-0.834368782726425,-2.3882722726112
BHLHE22,1.5876661835175159,2.1764534502933133,1.1927824328234462,-0.6072128016394378,0.3326819716878313,0.09714607102113798,-0.07494255917046821,-0.7824219948432283,-2.1107819578383307,2.05602301211959,-1.8889442840608561,-3.256875105826615
BHLHE40,2.6840649102235528,1.838035659920405,-2.9214678624689943,-2.8461443007850704,2.1535525184019613,0.21506347517441923,0.9044911578617918,-2.023801879155787,-1.6818666253723622,3.7529216897009063,-2.187555839359131,-0.6067496748060475
CDX2,-0.8834047912172919,-0.508693611849683,-0.45534581758465187,1.8801117712535858,0.03619334769435382,1.095334543291281,-1.1896213958805812,1.3379359179450263,-1.1890614935306663,-0.07978072813110096,0.5449527609364111,-1.6613118097512205
CEBPA,-2.2393585581441444,-4.767960746568106,0.232495910800105,2.1026836193446403,-2.6875932027238223,0.5486924806540896,-2.273621506999699,-1.3069815803850549,4.069627340782868,1.578988220126667,2.6475120187446177,2.647935293952399
CEBPB,-0.513319413114445,-1.3312130052763085,-2.2458349501641766,0.597890205033411,0.12606400717799884,-0.5594218877512046,-1.9754810732757015,-2.9318024462187005,2.605636057120908,2.0832458161475946,1.7431113205885669,2.8132642215160324
CEBPD,-0.5391083070374713,-2.678782372746017,1.3074981281199516,0.003441017161156274,0.14240677454987163,-0.6446627342194347,-1.358877340711841,-0.47632535676510795,1.3044087975702414,0.7724743049480441,1.0065595246540777,1.765239839833888
CEBPG,-1.48346479458621,-2.2695293842048856,0.031868512337354306,2.3438111176291425,-2.8997617800171858,2.084174394452301,0.21031419599657752,-0.16237498286746596,1.6798356827358565,-3.1489323019547304,0.7441067814478239,1.8806196908109225
CLOCK,-5.622623193969443,-0.8959494821764236,0.6518788888089238,0.4930689186697516,-2.600573273737435,2.316817552284124,-0.15483044431107665,1.6381594439906553,2.1687382400363293,-3.0928296307504453,2.4010246900085255,4.3639582100277785
CREB1,0.5509698694039312,-0.6219559047176587,1.3377163947883977,1.6457689162383766,-1.3331576564802428,-0.8231905192953977,-2.095047866406302,0.16648799176516516,0.1723719403315737,-0.9784722835734978,0.9959949364643766,-0.08681746129667567
CREB3,-1.105281773404193,-2.9952028973838445,-1.79274748384069,1.607990520834453,-1.6180885125287365,1.0986862724650746,0.31813480526265153,-0.011699636197671554,1.1988945430856477,0.14257523137983194,1.7870800793109387,1.2129997741310772
CREB3L1,-1.340657852777679,-2.139865553596272,0.5481143310446088,1.4442506058114741,-1.1254951659990449,0.26050129524309257,0.34844473586719865,-0.1385180814889559,0.6457182566785544,-1.3472612126224315,1.5573396264109332,1.190259299495186
CREM,-4.513740026518925,-1.6352222731921924,0.6189496063081397,1.360063915277391,-1.7724349585954182,0.375576621294205,0.11338734814211474,0.7354059156215761,3.263208045301716,-2.2032859160226597,1.4436735366885318,3.60984590918555
CTCF,-0.056131368757463794,-1.661471139910423,1.3968231027656264,0.31952121346836365,-0.9528574207015307,2.0402501461966613,-0.40902626714601653,0.520601020001115,1.0146483681065943,-1.975188726365493,-0.8641063965200185,-0.34984053608999255
CTCFL,-2.334785042792851,-2.009124876065563,2.171796307706628,-0.049532661790938515,-1.2278732491191595,1.115886916401886,0.23413085831914265,2.953165417987668,1.1342169040165735,-4.811362891277929,1.6467414863536818,1.9970114093102216
CUX1,-0.5464729753006653,-1.6662903179443012,1.2532964355894383,1.4359188883204694,-3.0443473730966732,0.19990931863426836,-1.6379774734294252,2.537231265983428,2.2328824600016004,-3.8697467142315958,0.4210418201190089,2.6025278157624996
DNMT3B,-0.24011639178603206,-0.4838118638944707,0.8536077943367955,0.2428160758386067,-0.3014221909253397,0.3261190858745024,0.07596404296800241,1.6586614348317248,0.06554670789567336,-2.291129040631432,-0.1426484052802132,-0.15176791489567912
DUX4,-0.8570402839745248,-0.7439488023072106,0.413265133864419,4.119019041908039,-1.525597426248557,-0.6843889647569154,-1.379011540290435,1.4226021537589622,0.3126817574418028,-1.6421772288507182,0.4544421881926467,0.14599063004822244
E2F1,0.761357528467588,-2.099861228052157,-2.2131380635759252,2.9182079506722847,-3.7916517599465647,-0.630600547970186,-2.1026421256012724,-0.8662062440853626,2.706142244004554,0.3488469276735175,1.469144935844444,3.0409966956922805
E2F2,1.5675492731238898,0.10199979909024721,-1.7019567668840985,0.1424355327554561,-1.0681814969054781,-2.0998763283665673,0.12255844210499761,-0.23887815143795177,0.16631887052752328,1.393847372971433,1.2069300476358074,1.159614555256321
E2F3,0.2500739108219261,0.04444919131085312,-1.5898176712720153,0.32184274311351424,-1.5481729229147105,-1.22089244391251,-0.4650776020828622,-0.6561577881002213,1.1056648454445939,1.539413946422191,1.385419998709235,1.329887319754737
E2F4,0.41043089680873324,-3.618717396622058,-3.5174784776662076,1.8312028509519316,-4.06468892870247,-0.42000785436382954,-3.108532302451132,-0.10240568918164258,2.0068597215533353,2.9923898550833927,2.75333755580295,5.3346477101082606
E2F5,-0.5547447783680507,-1.8574616644617503,-0.4031911092455915,0.20339509389875104,-2.785987340177625,1.1201993949868947,-1.2354759682260943,1.7575269900923833,0.1062089275203988,0.58859041012794,0.7468773503328364,2.070441562843366
E2F6,3.172894842190563,1.0398905363707052,-2.5880817060434924,-1.914138179690791,1.7679536772304694,0.16231228307713233,0.8846090266252932,-3.409812499241948,-1.720179907608454,4.834555099334614,-0.1149974950634986,-2.800707835083165
E2F7,-0.23661747242169964,-0.581909068368117,-1.9252546745728898,2.0448576660334297,-0.4357726492385128,-0.33297928637412455,-0.38565733295273696,-0.5591868204708417,0.9379551491308104,-1.5739363620271305,1.936756632187412,1.743744961084969
EBF1,-2.98776474612864,-1.5476566813579722,0.2990522766652122,2.3440801581344037,-2.6034221457147786,2.2833273299675727,-1.5024091678675502,1.4316238110289825,2.139213718543422,-5.043142081798809,1.8733559966050506,3.429692541520607
EGR1,-1.9085214443284442,-4.210248286279701,-0.8914552970307305,1.0799610916578875,-2.719378896365785,0.726794456778455,-1.7273772355948627,0.8007724196732959,2.7895730297556005,0.552100172883095,3.611097730968296,3.190867360191742
EHF,-1.6155238319561191,-0.77209143095501,1.450517921018666,2.5879138771029355,-0.6501794277482469,-1.8075426754347128,0.7888236894895594,1.4016874533406092,0.3409312414670393,-1.3009991352688877,0.33263971565642664,0.8337885484143356
ELF1,-1.2613921740792142,-2.3622938608917368,2.6781726782270816,4.156304822360611,-3.980791524202838,0.40966320562045383,-0.7890617255190868,2.3421084297767973,1.1945958869876507,-5.196242348874849,0.7568885898111066,1.9273397026923684
ELF3,-1.9636787472906507,-1.6982787389381282,-0.5970758194986587,2.631361810813965,-2.5636879439899594,0.005306814120423553,0.02112388374831365,0.8036221107909216,2.324886675572698,-2.7821480465370243,1.8547546280370217,2.095492357388955
ELF5,1.4466803538319302,-2.7950155893522286,-0.467672936025944,2.1649044566816102,-1.7270351979861822,-0.3777771054891104,0.3998389722098816,1.911949676710911,0.7859334556063311,-1.3988113283226442,-1.0535224856729495,0.6205706079385583
ELK1,-1.666299404147744,-0.33051984519952493,1.0410817309371556,0.689289298104499,-0.9665043738801105,0.2781288672754363,0.3113643502087328,0.30351418494715293,1.4853896826668151,-0.47048137978296645,0.5698086539770495,-1.1067838674258008
ELK4,0.7755810870450609,-0.5615807830142275,-1.2405451573988817,1.7805593576986307,-2.9926169116531782,0.20691718037687248,-1.1209776680335706,0.14787787955523612,1.2604943017592292,-0.7588891043687317,0.827251852477986,1.3276655575099054
EOMES,-1.2060682686612703,0.6163118463490374,2.3896182884625543,-0.06911047534429532,-1.2674701995873654,-1.7631577398663343,0.09552284153112797,1.1683428365612756,1.0478176074723657,-1.5925120516091222,-0.1253329499856023,0.501389168509739
EPAS1,-0.637180607329393,-0.441497268372411,-0.6106824016045092,2.3565273705369023,-0.6488654211796695,-1.0295452569950456,-0.20439218380348445,0.4382791713134993,2.010626515976383,0.6333229327111515,-0.3614882568140966,-0.4310789644827591
ERG,-1.1056706024601803,-0.6266970077940968,-1.2167986181999857,-1.3548806216783509,-0.7649457788824006,0.37739604264713117,-0.7400121845975787,0.9455339799424847,0.23952106930507355,1.701680655899528,1.4943972534754295,1.8995917119856447
ESR1,-1.5943447172935268,-2.701820384433247,0.25512435489551655,2.2099820904231398,-2.885386661958968,1.2672593206691787,-1.4530111283213893,0.0668745911333056,1.7775718959178481,-2.1588847264549105,2.1719656161643637,2.2771079591695185
ESR2,1.3811362490238628,-0.9644699726727627,1.699778555908483,0.24209747234436838,-1.531612196093111,0.49375282500322765,-2.034004668196024,-0.7600738794992766,-0.6790094689544516,0.5773108291319305,-0.05445452184187978,1.0085117072066816
ESRRA,-1.1995355187798822,-1.324129510779589,2.4858302114726363,3.0319097339712284,-1.133785824286287,0.45636445997161207,-0.7028826558367283,1.1761274615720334,0.6096505685623841,-4.647817059080715,-0.23986498658504912,0.5762836356308556
ETS1,-0.3912858249255448,-1.9593014876937218,-1.5689148467641336,0.878961345175958,-2.7602599752816217,1.163937923218642,-1.8415005886285563,-1.1243977559167675,1.9437753080641298,-0.11296116312999403,2.3766683742209582,2.5909688843704783
ETS2,-0.32122047671670956,0.43557395169141433,-1.9512950949304944,-0.44197353891086266,-0.4381514406020806,0.5581000964720513,-1.8549678648957302,-1.7222078814484523,0.45251004381494675,0.14777326949584121,1.8429704505548332,2.6530336088090753
ETV1,-0.715163044865796,-0.7131530074962572,-0.45333148006143537,2.7265845383533227,-2.1939368976147846,0.19395529842981596,-0.20721867191622562,1.9111268766368914,1.1820901856768502,-3.3356355002532037,-0.3844666414433498,1.0823604762805885
ETV4,-1.9762006805933106,0.16662943199778335,-2.7211315845889543,0.7766195470164219,-0.11092626205377895,-0.7589697271363708,-0.3440303752159249,-1.0194986311145586,1.592335463221825,1.203253455278259,2.413158248136313,2.93971952835869
FLI1,0.9175821409234122,-0.22213306620485232,0.04195665831152681,-0.38500922598092824,-1.2176384619113059,-0.55025522539893,-0.008465437671885635,-0.41611966341333284,0.21274066917049386,0.11838423708161064,0.8570250223905472,0.6319234791226876
FOS,-1.75923424159001,-0.24613235314585383,-0.8761789713016609,2.4431632558597367,0.8010715722230537,-0.6334152827457414,-0.6415053510302264,-1.6754916995568505,0.9884313082402625,0.25158328955275766,0.2416020206977673,1.48418660570109
FOSL1,-1.1647276171594,-1.5205483357782275,-0.8935321309420211,0.813498281195111,-0.19121480097373542,0.5564625213591575,-0.6662498200490978,0.6781706756299826,0.6500142713599242,1.332209599516303,0.6307982148805734,0.8519658386439539
FOSL2,-2.7322618241758994,-0.027198068121287434,-1.0412055478560442,-0.314794422333899,0.5357692010190174,1.2423645399199066,-0.045288814230130765,-1.622018551394265,0.8068016358471443,0.8949249980382536,1.0430130271654336,1.7655028259039143
FOXA1,-2.217833817907271,-2.130467614719324,-0.5633324153932617,-1.3054294575916496,-1.8042301748864493,2.4391754653953166,1.2454304623476504,1.8167754137248504,0.10932754414460902,-0.012604927240552894,1.3697321136333311,1.5670308867976566
FOXA2,-1.459806551077996,-3.3194049535456487,0.5688891369954937,0.18256753588313016,-1.838073092019347,1.7987191220111844,-0.0409061054091682,1.443290012969771,0.8609677151023932,0.2768652059883269,1.394342848365065,1.0267630286508747
FOXJ2,-1.0427732023774954,-0.7020004256680817,0.6278590991255707,2.5687548778073452,-3.7014656542416975,2.8010121689180676,-0.13802023369516772,1.1126759580223724,0.11630737445281027,-2.078042728993824,-0.3700342409397397,-0.6008928283172932
FOXK2,-2.2077454147570164,-2.5414311481578222,2.4593593930388846,2.7331846138540787,-3.325034962864767,2.75956261661166,-1.8046758283272069,2.0196873283034544,1.8913448796097807,-4.533649136445287,1.0460341991688575,-0.012259847069952303
FOXL2,1.8246497030399595,0.7897968283601481,-2.4118544620802687,-0.1742837168361812,-0.788340517306511,-1.47956169789127,-2.906997039862754,-3.094229352023562,0.5171930463533772,3.1476588627177735,2.1469266167549943,1.1313421009656053
FOXM1,1.3160606974056026,-0.5104220619367059,-2.2678975559790273,0.7073626691739363,-3.1389113597986014,0.349134987797052,-2.112054716162416,0.02822765146792542,0.5961741215925829,1.0042013884689591,1.9670347379931263,1.8527578204902946
FOXO1,-0.6565223208769069,-1.0727898610902333,0.9368059645941791,0.9749256994618349,-1.4345489260396118,1.387490699323912,-0.7242392344902088,0.1747136984153705,-0.08893510758669007,-0.24271949381098382,-0.8733200332594793,1.162145251771727
FOXO3,-1.6421645117543489,-2.838807194449547,-0.04285316214871242,2.5135174300743346,-2.3240642493867454,1.829580574099685,-0.7965831046799534,0.21639501908568656,0.9571123191340867,0.4190322941025896,1.0321527852953876,0.9233164675561376
FOXO4,-0.6154726000349334,-1.0288267262971558,1.8431983139074413,1.9109426343079068,-1.0272903074974096,0.40288788734602843,-3.0246223850794647,-1.0995153769928647,1.5239317337575904,0.8331411615600309,-1.2740597813353365,0.1754446278997657
FOXP1,5.247432251207246,1.997068744789445,-0.7529292142814032,-5.565965286277165,6.382463226555488,-1.9559949044840936,-0.2605019008479347,-3.2267473666349358,-3.9453586094943103,7.1471960147275615,-1.7848995867627242,-3.640702657063501
FOXP2,1.3445141755265981,0.9240536262812981,-1.9794286217034396,-1.6933640904299396,2.516573886536955,-0.3387783161732067,-1.0511547294656585,-0.6931609645825032,-1.4474154473702725,2.035316150612549,0.17216465376112244,0.25409841516882065
GABPA,-2.206216318924333,-2.3298214771051318,0.5227586428667088,3.0916170511406795,-4.596234394828623,1.7257667878897802,0.12470198030476867,1.2390638082656895,2.76838976908958,-3.4079604845198683,1.1633099110172822,2.026701591006731
GATA2,-2.0452390152511284,-1.874876346568409,-0.1544444435380938,0.5853593047085321,-0.9283891003763194,1.311042709919891,-1.1384426283950784,1.4771265571555172,0.26047937041969715,-0.17803249500663504,1.2089361202777287,1.5326529700669895
GATA3,-1.6106399836408454,0.3197723217999254,0.788008690897182,2.668621615446975,-1.943729396632744,2.7236275420559326,-0.293291274855729,0.4226116348716288,0.5893151821396025,-4.52933058956226,-0.11217821698249239,-0.035617781959220864
GATA4,0.3246407902384338,0.7772177599108289,1.86243185830249,0.9690272698956178,0.6802583277907523,0.12019522321880703,-0.28378168618025096,-0.6866345584633652,-0.46261599382733287,-2.4587414892990065,-0.6125141818180577,-0.7566517597279764
GATA6,-1.7679018626546288,-1.9692563067885909,-0.00763458852329625,2.3045411696173543,-2.7454527507688855,1.0005443363723454,0.5860720789558589,2.2551381610339942,1.624897264079178,-3.154024625898927,1.0337109921602778,1.2796897514005348
GATAD1,0.21156991892253518,0.04875967118478646,0.9369351740045366,2.4802176408020458,-2.4026759320883255,-0.574427530968863,0.19405342116728255,-0.15232387440340156,0.27804419524146595,-0.7899761432987977,-1.2094751967632755,0.7909612036709559
GFI1B,-1.757683527252733,-0.9142177943152583,1.230527170579262,1.492423811695041,-3.3581703645037835,1.890381506384069,0.3635631556928928,1.0648325815884676,1.9234403400395927,-3.9447030694439653,0.14019183791185158,0.556672321920329
GLI2,0.19359771375275958,-0.8310174969770909,-0.8517569484563574,0.9264854280892643,1.0998245063661736,1.1216468863987914,0.10983628839282547,0.5507242584229162,-1.9231833118082622,-0.6099223467071871,0.20417188727905922,-1.0499517873857886
GRHL2,-3.835202753144906,-1.3206682310503157,0.8079973506354657,2.1518018192018653,-1.7610517394648344,-0.02872625019621216,-0.1866021762854639,2.61698179851876,1.4755043025798305,-3.434502362348575,1.4831627950112283,2.4016917044470967
HBP1,0.9893342797832012,3.4256822625309065,-1.3813873407338597,-3.3376753849583185,2.7998996436853867,-2.0311221830330157,0.3313539722433776,-1.4419817917343585,-0.9779347824710354,2.030201425383402,1.4067585925490236,-1.1937205735482757
HHEX,1.8521054792232672,1.0323167673524303,-0.3265459990418113,-0.28313911659233865,1.298657125291151,-0.9818783406250381,0.05864918660255951,-0.9868031046921981,-1.083259603328695,-0.5478180741249276,-1.1162507809541393,0.22019146802027356
HIF1A,-1.7355021794380405,-3.830599066631539,-2.301504129455096,2.961114810316101,-3.187645067702022,1.0237684228721695,-2.633230408155188,-1.0728241226474122,2.628410893675756,3.3080206576796747,1.5295618923523524,3.5313433765276288
HINFP,-2.573109801425808,-1.3369090185845536,-1.56379729882324,1.0280489569395939,-1.8086218919260202,0.8745923325332499,0.3458644513698064,0.12732418966515505,1.5045008856704531,0.45871569293212755,2.0371284969005736,1.9065285579674862
HMBOX1,0.41878262740769734,-1.1173800432788508,-1.8364428237998534,-3.248634784803599,3.0246197884117567,-1.0259096995181467,-0.13735500804163606,-1.308168075852921,-0.6279742709466991,4.420367976690519,1.5802594070171672,0.9580202521977448
HNF1A,-2.3289926088670465,-3.8567520191112785,-1.4277233264178002,0.11252673147093045,-1.7230358655601867,2.5743016253230646,0.10722155618776888,-0.5838794656868439,1.6353877608131868,2.8117159464235972,1.420786809083382,1.8222338486921419
HNF1B,-0.6336091013437052,-2.210986405948791,-0.09108174670086065,1.624962760786971,-1.5689329139384711,2.637613138941488,0.8891850677623556,-0.21191871235912954,-0.3150444431788511,-1.7726413524898947,0.391906490424979,-0.027215082157690453
